Rate_Date	Currency	Rate_Year	Rate_Month	Buying_Rate	Central_Rate	Selling_Rate	column8
2018-10-24	US DOLLAR	2018	October	305.5500	306.0500	306.5500	NULL
2018-10-25	US DOLLAR	2018	October	305.5500	306.0500	306.5500	NULL
2018-10-26	US DOLLAR	2018	October	305.5500	306.0500	306.5500	NULL
2018-10-29	US DOLLAR	2018	October	305.6000	306.1000	306.6000	NULL
2018-10-30	US DOLLAR	2018	October	305.6000	306.1000	306.6000	NULL
2018-10-31	US DOLLAR	2018	October	305.6000	306.1000	306.6000	NULL
2018-11-01	US DOLLAR	2018	November	305.6000	306.1000	306.6000	NULL
2018-11-02	US DOLLAR	2018	November	305.6000	306.1000	306.6000	NULL
2018-11-05	US DOLLAR	2018	November	305.6500	306.1500	306.6500	NULL
2018-11-06	US DOLLAR	2018	November	305.6500	306.1500	306.6500	NULL
2018-11-07	US DOLLAR	2018	November	305.6500	306.1500	306.6500	NULL
2018-11-08	US DOLLAR	2018	November	305.6500	306.1500	306.6500	NULL
2018-11-09	US DOLLAR	2018	November	305.6500	306.1500	306.6500	NULL
2018-11-12	US DOLLAR	2018	November	305.7000	306.2000	306.7000	NULL
2018-11-13	US DOLLAR	2018	November	305.7000	306.2000	306.7000	NULL
2018-11-14	US DOLLAR	2018	November	305.7000	306.2000	306.7000	NULL
2018-11-15	US DOLLAR	2018	November	305.7000	306.2000	306.7000	NULL
2018-11-16	US DOLLAR	2018	November	305.7000	306.2000	306.7000	NULL
2018-11-19	US DOLLAR	2018	November	305.7500	306.2500	306.7500	NULL
2018-11-21	US DOLLAR	2018	November	305.7500	306.2500	306.7500	NULL
2018-11-22	US DOLLAR	2018	November	305.7500	306.2500	306.7500	NULL
2018-11-23	US DOLLAR	2018	November	305.7500	306.2500	306.7500	NULL
2018-11-26	US DOLLAR	2018	November	305.8000	306.3000	306.8000	NULL
2018-11-27	US DOLLAR	2018	November	305.8000	306.3000	306.8000	NULL
2018-11-28	US DOLLAR	2018	November	305.8000	306.3000	306.8000	NULL
2018-11-29	US DOLLAR	2018	November	305.8000	306.3000	306.8000	NULL
2018-11-30	US DOLLAR	2018	November	305.8000	306.3000	306.8000	NULL
2018-12-03	US DOLLAR	2018	December	305.8500	306.3500	306.8500	NULL
2018-12-04	US DOLLAR	2018	December	305.8500	306.3500	306.8500	NULL
2018-12-05	US DOLLAR	2018	December	305.8500	306.3500	306.8500	NULL
2018-12-06	US DOLLAR	2018	December	305.8500	306.3500	306.8500	NULL
2018-12-07	US DOLLAR	2018	December	305.8500	306.3500	306.8500	NULL
2018-12-10	US DOLLAR	2018	December	305.9000	306.4000	306.9000	NULL
2018-12-11	US DOLLAR	2018	December	305.9000	306.4000	306.9000	NULL
2018-12-12	US DOLLAR	2018	December	305.9000	306.4000	306.9000	NULL
2018-12-13	US DOLLAR	2018	December	305.9000	306.4000	306.9000	NULL
2018-12-14	US DOLLAR	2018	December	305.9000	306.4000	306.9000	NULL
2018-12-17	US DOLLAR	2018	December	305.9500	306.4500	306.9500	NULL
2018-12-18	US DOLLAR	2018	December	305.9500	306.4500	306.9500	NULL
2018-12-19	US DOLLAR	2018	December	305.9500	306.4500	306.9500	NULL
2018-12-20	US DOLLAR	2018	December	305.9500	306.4500	306.9500	NULL
2018-12-21	US DOLLAR	2018	December	305.9500	306.4500	306.9500	NULL
2018-12-24	US DOLLAR	2018	December	306.0000	306.5000	307.0000	NULL
2018-12-27	US DOLLAR	2018	December	306.0000	306.5000	307.0000	NULL
2018-12-28	US DOLLAR	2018	December	306.0000	306.5000	307.0000	NULL
2018-12-31	US DOLLAR	2018	December	306.0000	306.5000	307.0000	NULL
2019-01-02	US DOLLAR	2019	January	305.9500	306.4500	306.9500	NULL
2019-01-03	US DOLLAR	2019	January	305.9500	306.4500	306.9500	NULL
2019-01-04	US DOLLAR	2019	January	305.9500	306.4500	306.9500	NULL
2019-01-07	US DOLLAR	2019	January	305.9000	306.4000	306.9000	NULL
2019-01-08	US DOLLAR	2019	January	305.9000	306.4000	306.9000	NULL
2019-01-09	US DOLLAR	2019	January	305.9000	306.4000	306.9000	NULL
2019-01-10	US DOLLAR	2019	January	305.9000	306.4000	306.9000	NULL
2019-01-11	US DOLLAR	2019	January	305.9000	306.4000	306.9000	NULL
2019-01-14	US DOLLAR	2019	January	305.8500	306.3500	306.8500	NULL
2019-01-15	US DOLLAR	2019	January	305.8500	306.3500	306.8500	NULL
2019-01-16	US DOLLAR	2019	January	305.8500	306.3500	306.8500	NULL
2019-01-17	US DOLLAR	2019	January	305.8500	306.3500	306.8500	NULL
2019-01-18	US DOLLAR	2019	January	305.8500	306.3500	306.8500	NULL
2019-01-21	US DOLLAR	2019	January	305.8000	306.3000	306.8000	NULL
2019-01-22	US DOLLAR	2019	January	305.8000	306.3000	306.8000	NULL
2019-01-23	US DOLLAR	2019	January	305.8000	306.3000	306.8000	NULL
2019-01-24	US DOLLAR	2019	January	305.8000	306.3000	306.8000	NULL
2019-01-25	US DOLLAR	2019	January	305.8000	306.3000	306.8000	NULL
2019-01-28	US DOLLAR	2019	January	305.7500	306.2500	306.7500	NULL
2019-01-29	US DOLLAR	2019	January	305.7500	306.2500	306.7500	NULL
2019-01-30	US DOLLAR	2019	January	305.7500	306.2500	306.7500	NULL
2019-01-31	US DOLLAR	2019	January	305.7500	306.2500	306.7500	NULL
2019-02-01	US DOLLAR	2019	February	305.7500	306.2500	306.7500	NULL
2019-02-04	US DOLLAR	2019	February	305.7500	306.2500	306.7500	NULL
2019-02-05	US DOLLAR	2019	February	305.7000	306.2000	306.7000	NULL
2019-02-06	US DOLLAR	2019	February	305.7000	306.2000	306.7000	NULL
2019-02-07	US DOLLAR	2019	February	305.7000	306.2000	306.7000	NULL
2019-02-08	US DOLLAR	2019	February	305.7000	306.2000	306.7000	NULL
2019-02-11	US DOLLAR	2019	February	305.7000	306.2000	306.7000	NULL
2019-02-12	US DOLLAR	2019	February	305.7500	306.2500	306.7500	NULL
2019-02-13	US DOLLAR	2019	February	305.7500	306.2500	306.7500	NULL
2019-02-14	US DOLLAR	2019	February	305.7500	306.2500	306.7500	NULL
2019-02-15	US DOLLAR	2019	February	305.7500	306.2500	306.7500	NULL
2019-02-18	US DOLLAR	2019	February	305.8000	306.3000	306.8000	NULL
2019-02-19	US DOLLAR	2019	February	305.8000	306.3000	306.8000	NULL
2019-02-20	US DOLLAR	2019	February	305.8000	306.3000	306.8000	NULL
2019-02-21	US DOLLAR	2019	February	305.8000	306.3000	306.8000	NULL
2019-02-22	US DOLLAR	2019	February	305.8000	306.3000	306.8000	NULL
2019-02-25	US DOLLAR	2019	February	305.8500	306.3500	306.8500	NULL
2019-02-26	US DOLLAR	2019	February	305.8500	306.3500	306.8500	NULL
2019-02-27	US DOLLAR	2019	February	305.8500	306.3500	306.8500	NULL
2019-02-28	US DOLLAR	2019	February	305.8500	306.3500	306.8500	NULL
2019-03-01	US DOLLAR	2019	March	305.8500	306.3500	306.8500	NULL
2019-03-04	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-05	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-06	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-07	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-08	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-11	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-12	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-13	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-14	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-15	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-18	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-19	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-20	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-21	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-22	US DOLLAR	2019	March	305.9000	306.4000	306.9000	NULL
2019-03-25	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-26	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-27	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-28	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-03-29	US DOLLAR	2019	March	305.9500	306.4500	306.9500	NULL
2019-04-01	US DOLLAR	2019	April	305.9500	306.4500	306.9500	NULL
2019-04-02	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-03	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-04	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-05	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-08	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-09	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-10	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-11	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-12	US DOLLAR	2019	April	306.0000	306.5000	307.0000	NULL
2019-04-15	US DOLLAR	2019	April	305.9500	306.4500	306.9500	NULL
2019-04-16	US DOLLAR	2019	April	305.9500	306.4500	306.9500	NULL
2019-04-17	US DOLLAR	2019	April	305.9500	306.4500	306.9500	NULL
2019-04-23	US DOLLAR	2019	April	305.9000	306.4000	306.9000	NULL
2019-04-24	US DOLLAR	2019	April	305.9000	306.4000	306.9000	NULL
2019-04-25	US DOLLAR	2019	April	305.9000	306.4000	306.9000	NULL
2019-04-26	US DOLLAR	2019	April	305.9000	306.4000	306.9000	NULL
2019-04-29	US DOLLAR	2019	April	305.9500	306.4500	306.9500	NULL
2019-04-30	US DOLLAR	2019	April	305.9500	306.4500	306.9500	NULL
2019-05-02	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-03	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-06	US DOLLAR	2019	May	306.0000	306.5000	307.0000	NULL
2019-05-07	US DOLLAR	2018	May	306.0000	306.5000	307.0000	NULL
2019-05-08	US DOLLAR	2019	May	306.0000	306.5000	307.0000	NULL
2019-05-09	US DOLLAR	2019	May	306.0000	306.5000	307.0000	NULL
2019-05-10	US DOLLAR	2019	May	306.0000	306.5000	307.0000	NULL
2019-05-13	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-14	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-15	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-16	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-17	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-20	US DOLLAR	2019	May	305.9000	306.4000	306.9000	NULL
2019-05-21	US DOLLAR	2019	May	305.9000	306.4000	306.9000	NULL
2019-05-22	US DOLLAR	2019	May	305.9000	306.4000	306.9000	NULL
2019-05-23	US DOLLAR	2019	May	305.9000	306.4000	306.9000	NULL
2019-05-24	US DOLLAR	2019	May	305.9000	306.4000	306.9000	NULL
2019-05-27	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-28	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-05-30	US DOLLAR	2019	May	305.9500	306.4500	306.9500	NULL
2019-06-03	US DOLLAR	2019	June	305.9500	306.4500	306.9500	NULL
2019-06-06	US DOLLAR	2019	June	305.9500	306.4500	306.9500	NULL
2019-06-07	US DOLLAR	2019	June	305.9500	306.4500	306.9500	NULL
2019-06-10	US DOLLAR	2019	June	306.0000	306.5000	307.0000	NULL
2019-06-11	US DOLLAR	2019	June	306.0000	306.5000	307.0000	NULL
2019-06-13	US DOLLAR	2019	June	306.0000	306.5000	307.0000	NULL
2019-06-14	US DOLLAR	2019	June	306.0000	306.5000	307.0000	NULL
2019-06-17	US DOLLAR	2019	June	305.9500	306.4500	306.9500	NULL
2019-06-18	US DOLLAR	2019	June	305.9500	306.4500	306.9500	NULL
2019-06-19	US DOLLAR	2019	June	305.9500	306.4500	306.9500	NULL
2019-06-20	US DOLLAR	2019	June	305.9500	306.4500	306.9500	NULL
2019-06-21	US DOLLAR	2019	June	305.9500	306.4500	306.9500	NULL
2019-06-24	US DOLLAR	2019	June	305.9000	306.4000	306.9000	NULL
2019-06-25	US DOLLAR	2019	June	305.9000	306.4000	306.9000	NULL
2019-06-26	US DOLLAR	2019	June	305.9000	306.4000	306.9000	NULL
2019-06-27	US DOLLAR	2019	June	305.9000	306.4000	306.9000	NULL
2019-06-28	US DOLLAR	2019	June	305.9000	306.4000	306.9000	NULL
2019-07-01	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-02	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-03	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-04	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-05	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-08	US DOLLAR	2019	July	306.0000	306.5000	307.0000	NULL
2019-07-09	US DOLLAR	2019	July	306.0000	306.5000	307.0000	NULL
2019-07-10	US DOLLAR	2019	July	306.0000	306.5000	307.0000	NULL
2019-07-11	US DOLLAR	2019	July	306.0000	306.5000	307.0000	NULL
2019-07-12	US DOLLAR	2019	July	306.0000	306.5000	307.0000	NULL
2019-07-15	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-16	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-17	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-18	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-19	US DOLLAR	2019	July	305.9500	306.4500	306.9500	NULL
2019-07-22	US DOLLAR	2019	July	305.9000	306.4000	306.9000	NULL
2019-07-23	US DOLLAR	2019	July	305.9000	306.4000	306.9000	NULL
2019-07-24	US DOLLAR	2019	July	305.9000	306.4000	306.9000	NULL
2019-07-25	US DOLLAR	2019	July	305.9000	306.4000	306.9000	NULL
2019-07-26	US DOLLAR	2019	July	305.9000	306.4000	306.9000	NULL
2019-07-29	US DOLLAR	2019	July	305.8500	306.3500	306.8500	NULL
2019-07-30	US DOLLAR	2019	July	305.8500	306.3500	306.8500	NULL
2019-07-31	US DOLLAR	2019	July	305.8500	306.3500	306.8500	NULL
2019-08-01	US DOLLAR	2019	August	305.8500	306.3500	306.8500	NULL
2019-08-02	US DOLLAR	2019	July	305.8500	306.3500	306.8500	NULL
2019-08-05	US DOLLAR	2019	August	305.9000	306.4000	306.9000	NULL
2019-08-06	US DOLLAR	2019	August	305.9000	306.4000	306.9000	NULL
2019-08-07	US DOLLAR	2019	August	305.9000	306.4000	306.9000	NULL
2019-08-08	US DOLLAR	2019	August	305.9000	306.4000	306.9000	NULL
2019-08-09	US DOLLAR	2019	August	305.9000	306.4000	306.9000	NULL
2019-08-14	US DOLLAR	2019	August	305.9000	306.4000	306.9000	NULL
2019-08-15	US DOLLAR	2019	August	305.9000	306.4000	306.9000	NULL
2019-08-16	US DOLLAR	2019	August	305.9000	306.4000	306.9000	NULL
2019-08-19	US DOLLAR	2019	August	305.9500	306.4500	306.9500	NULL
2019-08-20	US DOLLAR	2019	August	305.9500	306.4500	306.9500	NULL
2019-08-21	US DOLLAR	2019	August	305.9500	306.4500	306.9500	NULL
2019-08-22	US DOLLAR	2019	August	305.9500	306.4500	306.9500	NULL
2019-08-23	US DOLLAR	2019	August	305.9500	306.4500	306.9500	NULL
2019-08-26	US DOLLAR	2019	August	306.0000	306.5000	307.0000	NULL
2019-08-27	US DOLLAR	2019	August	306.0000	306.5000	307.0000	NULL
2019-08-28	US DOLLAR	2019	August	306.0000	306.5000	307.0000	NULL
2019-08-29	US DOLLAR	2019	August	306.0000	306.5000	307.0000	NULL
2019-08-30	US DOLLAR	2019	August	306.0000	306.5000	307.0000	NULL
2019-09-02	US DOLLAR	2019	September	305.9500	306.4500	306.9500	NULL
2019-09-03	US DOLLAR	2019	September	305.9500	306.4500	306.9500	NULL
2019-09-04	US DOLLAR	2019	September	305.9500	306.4500	306.9500	NULL
2019-09-05	US DOLLAR	2019	September	305.9000	306.4000	306.9000	NULL
2019-09-06	US DOLLAR	2019	September	305.9000	306.4000	306.9000	NULL
2019-09-09	US DOLLAR	2019	September	305.9000	306.4000	306.9000	NULL
2019-09-10	US DOLLAR	2019	September	305.8500	306.3500	306.8500	NULL
2019-09-11	US DOLLAR	2019	September	305.8500	306.3500	306.8500	NULL
2019-09-12	US DOLLAR	2019	September	305.8500	306.3500	306.8500	NULL
2019-09-13	US DOLLAR	2019	September	305.9000	306.4000	306.9000	NULL
2019-09-16	US DOLLAR	2019	September	305.9000	306.4000	306.9000	NULL
2019-09-17	US DOLLAR	2019	September	305.9000	306.4000	306.9000	NULL
2019-09-18	US DOLLAR	2019	September	305.9000	306.4000	306.9000	NULL
2019-09-19	US DOLLAR	2019	September	305.9000	306.4000	306.9000	NULL
2019-09-23	US DOLLAR	2019	September	305.9500	306.4500	306.9500	NULL
2019-09-24	US DOLLAR	2019	September	305.9500	306.4500	306.9500	NULL
2019-09-25	US DOLLAR	2019	September	305.9500	306.4500	306.9500	NULL
2019-09-26	US DOLLAR	2019	September	305.9500	306.4500	306.9500	NULL
2019-09-27	US DOLLAR	2019	September	305.9500	306.4500	306.9500	NULL
2019-09-30	US DOLLAR	2019	September	306.0000	306.5000	307.0000	NULL
2019-10-02	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-10-03	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-10-04	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-10-07	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-10-08	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-10-09	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-10-10	US DOLLAR	2019	October	305.9500	306.4500	306.9500	NULL
2019-10-11	US DOLLAR	2019	October	305.9500	306.4500	306.9500	NULL
2019-10-14	US DOLLAR	2019	October	305.9500	306.4500	306.9500	NULL
2019-10-15	US DOLLAR	2019	October	305.9500	306.4500	306.9500	NULL
2019-10-16	US DOLLAR	2019	October	305.9000	306.4000	306.9000	NULL
2019-10-17	US DOLLAR	2019	October	305.9000	306.4000	306.9000	NULL
2019-10-18	US DOLLAR	2019	October	305.9000	306.4000	306.9000	NULL
2019-10-21	US DOLLAR	2019	October	305.9000	306.4000	306.9000	NULL
2019-10-22	US DOLLAR	2019	October	305.9500	306.4500	306.9500	NULL
2019-10-23	US DOLLAR	2019	October	305.9500	306.4500	306.9500	NULL
2019-10-24	US DOLLAR	2019	October	305.9500	306.4500	306.9500	NULL
2019-10-25	US DOLLAR	2019	October	305.9500	306.4500	306.9500	NULL
2019-10-29	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-10-30	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-10-31	US DOLLAR	2019	October	306.0000	306.5000	307.0000	NULL
2019-11-01	US DOLLAR	2019	November	306.0000	306.5000	307.0000	NULL
2019-11-04	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-05	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-06	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-07	US DOLLAR	2019	November	305.9000	306.4000	306.9000	NULL
2019-11-08	US DOLLAR	2019	November	305.9000	306.4000	306.9000	NULL
2019-11-12	US DOLLAR	2019	November	305.9000	306.4000	306.9000	NULL
2019-11-13	US DOLLAR	2019	November	305.9000	306.4000	306.9000	NULL
2019-11-14	US DOLLAR	2019	November	305.9000	306.4000	306.9000	NULL
2019-11-15	US DOLLAR	2019	November	305.9000	306.4000	306.9000	NULL
2019-11-18	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-19	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-20	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-21	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-22	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-25	US DOLLAR	2019	November	305.9500	306.4500	306.9500	NULL
2019-11-26	US DOLLAR	2019	November	306.0000	306.5000	307.0000	NULL
2019-11-27	US DOLLAR	2019	November	306.0000	306.5000	307.0000	NULL
2019-11-28	US DOLLAR	2019	November	306.0000	306.5000	307.0000	NULL
2019-11-29	US DOLLAR	2019	November	306.0000	306.5000	307.0000	NULL
2019-12-02	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-03	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-04	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-05	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-06	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-09	US DOLLAR	2019	December	305.9000	306.4000	306.9000	NULL
2019-12-10	US DOLLAR	2019	December	305.9000	306.4000	306.9000	NULL
2019-12-12	US DOLLAR	2019	December	305.9000	306.4000	306.9000	NULL
2019-12-13	US DOLLAR	2019	December	305.9000	306.4000	306.9000	NULL
2019-12-16	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-17	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-18	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-19	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-20	US DOLLAR	2019	December	305.9500	306.4500	306.9500	NULL
2019-12-23	US DOLLAR	2019	December	306.0000	306.5000	307.0000	NULL
2019-12-24	US DOLLAR	2019	December	306.0000	306.5000	307.0000	NULL
2019-12-27	US DOLLAR	2019	December	306.0000	306.5000	307.0000	NULL
2019-12-30	US DOLLAR	2019	December	306.0000	306.5000	307.0000	NULL
2020-01-02	US DOLLAR	2019	January	306.0000	306.5000	307.0000	NULL
2020-01-03	US DOLLAR	2020	January	306.0000	306.5000	307.0000	NULL
2020-01-06	US DOLLAR	2020	January	306.0000	306.5000	307.0000	NULL
2020-01-07	US DOLLAR	2020	January	306.0000	306.5000	307.0000	NULL
2020-01-08	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-10	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-13	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-14	US DOLLAR	2020	January	305.9000	306.4000	306.9000	NULL
2020-01-15	US DOLLAR	2020	January	305.9000	306.4000	306.9000	NULL
2020-01-16	US DOLLAR	2020	January	305.9000	306.4000	306.9000	NULL
2020-01-17	US DOLLAR	2020	January	305.9000	306.4000	306.9000	NULL
2020-01-20	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-21	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-22	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-23	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-24	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-27	US DOLLAR	2020	January	305.9500	306.4500	306.9500	NULL
2020-01-28	US DOLLAR	2020	January	306.0000	306.5000	307.0000	NULL
2020-01-29	US DOLLAR	2020	January	306.0000	306.5000	307.0000	NULL
2020-01-30	US DOLLAR	2020	January	306.0000	306.5000	307.0000	NULL
2020-01-31	US DOLLAR	2020	January	306.0000	306.5000	307.0000	NULL
2020-02-03	US DOLLAR	2020	February	306.0000	306.5000	307.0000	NULL
2020-02-04	US DOLLAR	2020	February	306.0000	306.5000	307.0000	NULL
2020-02-05	US DOLLAR	2020	February	305.9500	306.4500	306.9500	NULL
2020-02-06	US DOLLAR	2020	February	305.9500	306.4500	306.9500	NULL
2020-02-07	US DOLLAR	2020	February	305.9500	306.4500	306.9500	NULL
2020-02-10	US DOLLAR	2020	February	305.9000	306.4000	306.9000	NULL
2020-02-11	US DOLLAR	2020	February	305.9000	306.4000	306.9000	NULL
2020-02-12	US DOLLAR	2020	February	305.9000	306.4000	306.9000	NULL
2020-02-13	US DOLLAR	2020	February	305.9500	306.4500	306.9500	NULL
2020-02-14	US DOLLAR	2020	February	305.9500	306.4500	306.9500	NULL
2020-02-17	US DOLLAR	2020	February	305.9500	306.4500	306.9500	NULL
2020-02-18	US DOLLAR	2020	February	305.9500	306.4500	306.9500	NULL
2020-02-19	US DOLLAR	2020	February	306.0000	306.5000	307.0000	NULL
2020-02-20	US DOLLAR	2020	February	306.0000	306.5000	307.0000	NULL
2020-02-21	US DOLLAR	2020	February	306.0000	306.5000	307.0000	NULL
